,index,species,species__ontology_label,library_preparation_protocol,library_preparation_protocol__ontology_label,cellID,organ,organ__ontology_label,vaccination,vaccination__ontology_label,sex,is_living,sample_type,biosample_id,end_bias,cell_type,cell_type__ontology_label,disease,disease__ontology_label,donor_id,Stimulated,VaccineRoute,VaccineRouteUnique,VaccineRouteUniqueGroup,sequencing_instrument_manufacturer_model,sequencing_instrument_manufacturer_model__ontology_label,paired_ends,read_length,vaccination_route,vaccination__time_since,vaccination__time_since__unit,vaccination__time_since__unit_label,vaccination__dosage,X_13,Y_13,X_25,Y_25,sampleid
1163,Week25_DFT3.stim_1834,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1834,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,5.958540481,10.9318105,DDFT3_WK25_STIMYES
1164,Week25_DFT3.stim_1645,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1645,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,5.68625461,11.18041787,DDFT3_WK25_STIMYES
1165,Week25_DFT3.stim_1932,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1932,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,5.67453066,10.66705538,DDFT3_WK25_STIMYES
1166,Week25_DFT3.stim_1703,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1703,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,6.177166026,10.75818458,DDFT3_WK25_STIMYES
1167,Week25_DFT3.stim_1986,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1986,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,4.703128184,10.20332262,DDFT3_WK25_STIMYES
1168,Week25_DFT3.stim_1637,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1637,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,6.041839254,10.84337848,DDFT3_WK25_STIMYES
1169,Week25_DFT3.stim_1508,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1508,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,6.125365598999998,10.82965921,DDFT3_WK25_STIMYES
1170,Week25_DFT3.stim_398,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_398,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,0.906030173,-3.0811454,DDFT3_WK25_STIMYES
1171,Week25_DFT3.stim_1388,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1388,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,0.6710669220000001,-3.775663792,DDFT3_WK25_STIMYES
1172,Week25_DFT3.stim_804,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_804,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,0.815678575,-3.097070776,DDFT3_WK25_STIMYES
1173,Week25_DFT3.stim_1952,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1952,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,0.631118787,-3.580748318,DDFT3_WK25_STIMYES
1174,Week25_DFT3.stim_1456,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1456,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,0.231036026,-4.737646263999999,DDFT3_WK25_STIMYES
1175,Week25_DFT3.stim_1638,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1638,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-0.876046584,-2.9359845630000003,DDFT3_WK25_STIMYES
1176,Week25_DFT3.stim_1718,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1718,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,0.560988951,-2.922460904,DDFT3_WK25_STIMYES
1177,Week25_DFT3.stim_784,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_784,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,0.253875224,-5.353048146,DDFT3_WK25_STIMYES
1178,Week25_DFT3.stim_990,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_990,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,1.485754685,2.789552825,DDFT3_WK25_STIMYES
1179,Week25_DFT3.stim_110,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_110,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,1.698255385,2.298796414,DDFT3_WK25_STIMYES
1180,Week25_DFT3.stim_1136,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1136,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,1.657459183,3.93381353,DDFT3_WK25_STIMYES
1181,Week25_DFT3.stim_158,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_158,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,1.403216272,1.910357568,DDFT3_WK25_STIMYES
1182,Week25_DFT3.stim_2423,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_2423,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,4.506357367,6.555906309,DDFT3_WK25_STIMYES
1183,Week25_DFT3.stim_551,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_551,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,1.499638987,1.982411453,DDFT3_WK25_STIMYES
1184,Week25_DFT3.stim_1277,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1277,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,0.776155247,2.642067005,DDFT3_WK25_STIMYES
1185,Week25_DFT3.stim_714,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_714,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-1.118247564,3.122903112,DDFT3_WK25_STIMYES
1186,Week25_DFT3.stim_1892,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1892,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,0.446569462,4.58401047,DDFT3_WK25_STIMYES
1187,Week25_DFT3.stim_1118,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1118,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-3.454260264,13.42332951,DDFT3_WK25_STIMYES
1188,Week25_DFT3.stim_1085,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1085,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-3.920086194,12.16115207,DDFT3_WK25_STIMYES
1189,Week25_DFT3.stim_886,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_886,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-3.304384475,11.93042876,DDFT3_WK25_STIMYES
1190,Week25_DFT3.stim_1035,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1035,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-3.600539515,11.97805908,DDFT3_WK25_STIMYES
1191,Week25_DFT3.stim_703,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_703,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-2.9363715060000004,12.17668422,DDFT3_WK25_STIMYES
1192,Week25_DFT3.stim_752,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_752,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-3.875813761,12.64430411,DDFT3_WK25_STIMYES
1193,Week25_DFT3.stim_902,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_902,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-3.15082174,11.60019094,DDFT3_WK25_STIMYES
1194,Week25_DFT3.stim_1682,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1682,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-3.072277594,11.32885709,DDFT3_WK25_STIMYES
1195,Week25_DFT3.stim_1485,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1485,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-2.970258168,11.35851402,DDFT3_WK25_STIMYES
1196,Week25_DFT3.stim_1615,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1615,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-3.4415261310000003,11.93670753,DDFT3_WK25_STIMYES
1197,Week25_DFT3.stim_680,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_680,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,-3.131326381,12.50307724,DDFT3_WK25_STIMYES
1198,Week25_DFT3.stim_1609,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1609,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000775,neutrophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,10.37868664,7.296057003,DDFT3_WK25_STIMYES
1199,Week25_DFT3.stim_1998,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1998,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000775,neutrophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,10.22703063,7.596284688,DDFT3_WK25_STIMYES
1200,Week25_DFT3.stim_1767,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1767,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000775,neutrophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,10.25557376,7.74558882,DDFT3_WK25_STIMYES
1201,Week25_DFT3.stim_1758,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1758,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000775,neutrophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,10.25653754,7.554373572,DDFT3_WK25_STIMYES
1202,Week25_DFT3.stim_1595,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week25_DFT3.stim_1595,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week25YESDFT3,3 prime end bias,CL_0000775,neutrophil,MONDO_0000001,disease or disorder,DFT3,YES,IDHigh,IDHigh-DFT3,1_IDHigh-DFT3,EFO_0009173,Illumina NextSeq 500,True,20-50,intradermal,25,UO_0000034,week,High,,,10.2133146,7.795001722,DDFT3_WK25_STIMYES
1203,Week13_DFW7_796,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DFW7_796,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13NODFW7,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DFW7,NO,IV,IV-DFW7,2_IV-DFW7,EFO_0009173,Illumina NextSeq 500,True,20-50,intravenous,13,UO_0000034,week,na,2.564319999,10.36375242,,,DDFW7_WK13_STIMNO
1204,Week13_DFW7_2205,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DFW7_2205,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13NODFW7,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DFW7,NO,IV,IV-DFW7,2_IV-DFW7,EFO_0009173,Illumina NextSeq 500,True,20-50,intravenous,13,UO_0000034,week,na,2.30813406,9.201190942,,,DDFW7_WK13_STIMNO
1205,Week13_DFW7_1073,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DFW7_1073,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13NODFW7,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DFW7,NO,IV,IV-DFW7,2_IV-DFW7,EFO_0009173,Illumina NextSeq 500,True,20-50,intravenous,13,UO_0000034,week,na,0.688350364,11.21944601,,,DDFW7_WK13_STIMNO
1206,Week13_DFW7_1776,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DFW7_1776,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13NODFW7,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DFW7,NO,IV,IV-DFW7,2_IV-DFW7,EFO_0009173,Illumina NextSeq 500,True,20-50,intravenous,13,UO_0000034,week,na,2.515951571,8.950228823,,,DDFW7_WK13_STIMNO
1207,Week13_DFW7_2051,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DFW7_2051,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13NODFW7,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DFW7,NO,IV,IV-DFW7,2_IV-DFW7,EFO_0009173,Illumina NextSeq 500,True,20-50,intravenous,13,UO_0000034,week,na,-1.049152472,8.843128908,,,DDFW7_WK13_STIMNO
1208,Week13_DFW7_1069,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DFW7_1069,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13NODFW7,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DFW7,NO,IV,IV-DFW7,2_IV-DFW7,EFO_0009173,Illumina NextSeq 500,True,20-50,intravenous,13,UO_0000034,week,na,2.311654933,9.435062035,,,DDFW7_WK13_STIMNO
1209,Week13_DFW7_656,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DFW7_656,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13NODFW7,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DFW7,NO,IV,IV-DFW7,2_IV-DFW7,EFO_0009173,Illumina NextSeq 500,True,20-50,intravenous,13,UO_0000034,week,na,2.941151506,9.201075828,,,DDFW7_WK13_STIMNO
1210,Week13_DFW7_1287,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DFW7_1287,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13NODFW7,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DFW7,NO,IV,IV-DFW7,2_IV-DFW7,EFO_0009173,Illumina NextSeq 500,True,20-50,intravenous,13,UO_0000034,week,na,2.921855119,10.0434069,,,DDFW7_WK13_STIMNO
1211,Week13_DFW7_1940,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DFW7_1940,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13NODFW7,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DFW7,NO,IV,IV-DFW7,2_IV-DFW7,EFO_0009173,Illumina NextSeq 500,True,20-50,intravenous,13,UO_0000034,week,na,2.729928782,8.89737028,,,DDFW7_WK13_STIMNO
1212,Week13_DFW7_2788,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DFW7_2788,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13NODFW7,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DFW7,NO,IV,IV-DFW7,2_IV-DFW7,EFO_0009173,Illumina NextSeq 500,True,20-50,intravenous,13,UO_0000034,week,na,1.619970931,8.820410731,,,DDFW7_WK13_STIMNO
1213,Week13_DFW7_852,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DFW7_852,UBERON_0002048,lung,VO_0000771,BCG vaccine,unknown,yes,direct from donor - fresh,Week13NODFW7,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DFW7,NO,IV,IV-DFW7,2_IV-DFW7,EFO_0009173,Illumina NextSeq 500,True,20-50,intravenous,13,UO_0000034,week,na,2.688855964,11.11693545,,,DDFW7_WK13_STIMNO
